9367,3,62,0.54,2800.1
29368,3,65,2.79,2800.1
29369,3,64,4.90,2800.1
29370,3,58,7.19,2800.1
29371,3,55,9.15,2800.1
29372,3,63,11.24,2800.1
29373,3,56,13.37,2800.1
29374,3,55,15.72,2800.1
29375,3,63,18.02,2800.1
29376,3,65,20.49,2800.1
29377,3,69,22.64,2800.1
29378,3,55,24.86,2800.1
29379,3,55,27.00,2800.1
29380,3,55,29.13,2800.1
29381,3,64,31.26,2800.1
29382,3,60,33.51,2800.1
29383,3,66,35.90,2800.1
29384,3,56,38.22,2800.1
29385,3,58,40.35,2800.1
29386,3,64,42.62,2800.1
29387,3,55,44.75,2800.1
29388,3,56,46.89,2800.1
29389,3,56,49.09,2800.1
29390,3,62,51.37,2800.1
29391,3,64,53.77,2800.1
29392,3,65,55.91,2800.1
29393,3,56,58.13,2800.1
29394,3,63,60.26,2800.1
29395,3,55,62.46,2800.1
29396,3,66,64.59,2800.1
29397,3,61,66.91,2800.1
29398,3,57,69.33,2800.1
29399,3,65,71.57,2800.1
29400,3,64,73.73,2800.1
29401,3,64,76.07,2800.1
29402,3,65,78.20,2800.1
29403,3,55,80.35,2800.1
29404,3,66,82.54,2800.1
29405,3,62,84.80,2800.1
29406,3,55,87.36,2800.1
29407,3,55,89.36,2800.1
29408,3,56,91.57,2800.1
29409,3,56,93.72,2800.1
29410,3,65,95.91,2800.1
29411,3,56,98.11,2800.1
29412,3,57,100.26,2800.1
29413,3,57,102.61,2800.1
29414,3,56,104.98,2800.1
29415,3,72,107.00,2800.1
29416,3,56,109.26,2800.1
29417,3,56,111.43,2800.1
29418,3,55,113.58,2800.1
29419,3,65,115.73,2800.1
29420,3,60,117.97,2800.1
29421,3,57,120.40,2800.1
29422,3,66,122.65,2800.1
29423,3,56,124.96,2800.1
29424,3,65,127.19,2800.1
29425,3,63,129.37,2800.1
29426,3,58,131.69,2800.1
29427,3,60,134.08,2800.1
29428,3,57,136.38,2800.1
29429,3,56,138.60,2800.1
29430,3,55,140.75,2800.1
29431,3,56,142.92,2800.1
29432,3,56,145.08,2800.1
29433,3,55,147.23,2800.1
29434,3,68,149.45,2800.1
29435,3,62,151.77,2800.1
29436,3,57,154.24,2800.1
29437,3,65,156.46,2800.1
29438,3,56,158.69,2800.1
29439,3,65,160.86,2800.1
29440,3,64,163.01,2800.1
29441,3,64,165.18,2800.1
29442,3,61,167.48,2800.1
29443,3,66,169.91,2800.1
29444,3,56,172.15,2800.1
29445,3,55,174.30,2800.1
29446,3,71,176.46,2800.1
29447,3,56,178.77,2800.1
29448,3,55,180.92,2800.1
29449,3,57,183.13,2800.1
29450,3,61,185.40,2800.1
29451,3,56,187.84,2800.1
29452,3,66,190.09,2800.1
29453,3,56,192.36,2800.1
29454,3,65,194.59,2800.1
29455,3,66,196.78,2800.1
29456,3,72,198.98,2800.1
29457,3,60,201.56,2800.1
29458,3,61,203.87,2800.1
29459,3,57,206.20,2800.1
29460,3,68,208.44,2800.1
29461,3,56,210.64,2800.1
29462,3,56,212.79,2800.1
29463,3,55,214.94,2800.1
29464,3,67,217.17,2800.1
29465,3,62,219.47,2800.1
29466,3,63,221.93,2800.1
29467,3,55,224.08,2800.1
29468,3,57,226.36,2800.1
29469,3,56,228.60,2800.1
29470,3,64,230.75,2800.1
29471,3,65,232.91,2800.1
29472,3,60,235.16,2800.1
29473,3,57,237.62,2800.1
29474,3,56,239.85,2800.1
29475,3,69,242.05,2800.1
29476,3,56,244.35,2800.1
29477,3,55,246.52,2800.1
29478,3,56,248.70,2800.1
29479,3,62,251.26,2800.1
29480,3,66,253.59,2800.1
29481,3,56,255.90,2800.1
29482,3,56,258.06,2800.1
29483,3,56,260.23,2800.1
29484,3,55,262.38,2800.1
29485,3,56,264.55,2800.1
29486,3,56,266.71,2800.1
29487,3,66,268.97,2800.1
29488,3,56,271.45,2800.1
29489,3,55,273.69,2800.1
29490,3,55,275.94,2800.1
29491,3,64,278.10,2800.1
29492,3,56,280.31,2800.1
29493,3,66,282.51,2800.1
29494,3,61,284.89,2800.1
29495,3,60,287.38,2800.1
29496,3,55,289.81,2800.1
29497,3,70,291.83,2800.1
29498,3,55,294.10,2800.1
